quadkey,avg_d_kbps,avg_u_kbps,avg_lat_ms,tests,devices,lat,lon,year,quarter
1322231110002012,115547,51067,21,1,1,5.566782569306505,100.557861328125,2021,2
1322231110002020,7473,1202,31,6,2,5.561315286651837,100.546875,2021,2
1322231110002023,25836,22881,28,2,1,5.555847953199218,100.5523681640625,2021,2
1322231110002030,27918,22589,23,12,3,5.561315286651837,100.557861328125,2021,2
1322231110002033,19580,4964,27,19,4,5.555847953199218,100.5633544921875,2021,2
1322231110002120,21781,4829,18,2,1,5.561315286651837,100.56884765625,2021,2
1322231110002122,14314,4606,26,20,2,5.555847953199218,100.56884765625,2021,2
1322231110002202,893,1339,33,1,1,5.544913134097364,100.546875,2021,2
1322231110002203,28793,4135,25,4,1,5.544913134097364,100.5523681640625,2021,2
1322231110002210,14454,10046,23,8,3,5.550380568997955,100.557861328125,2021,2
1322231110002212,4633,2367,25,6,2,5.544913134097364,100.557861328125,2021,2
1322231110002220,9008,11816,19,2,1,5.539445648546762,100.546875,2021,2
1322231110002222,25960,19829,25,15,6,5.533978112395466,100.546875,2021,2
1322231110002223,12505,12345,40,15,7,5.533978112395466,100.5523681640625,2021,2
1322231110002230,23779,6811,29,11,5,5.539445648546762,100.557861328125,2021,2
1322231110002231,18264,8883,36,18,4,5.539445648546762,100.5633544921875,2021,2
1322231110002232,6340,5443,32,28,8,5.533978112395466,100.557861328125,2021,2
1322231110002233,11291,3999,43,5,4,5.533978112395466,100.5633544921875,2021,2
1322231110002300,13025,3942,28,2,2,5.550380568997955,100.56884765625,2021,2
1322231110002302,17459,31680,31,6,1,5.544913134097364,100.56884765625,2021,2
1322231110002310,27409,25750,21,9,5,5.550380568997955,100.579833984375,2021,2
1322231110002311,73526,56587,18,3,1,5.550380568997955,100.5853271484375,2021,2
1322231110002320,27204,12182,28,11,5,5.539445648546762,100.56884765625,2021,2
1322231110002322,9310,2959,29,2,2,5.533978112395466,100.56884765625,2021,2
1322231110002330,4762,4617,25,4,2,5.539445648546762,100.579833984375,2021,2
1322231110003223,1720,1586,31,6,2,5.533978112395466,100.5963134765625,2021,2
1322231110020000,19029,7497,33,20,5,5.528510525692797,100.546875,2021,2
1322231110020002,15409,9367,35,85,31,5.523042888488077,100.546875,2021,2
1322231110020003,13939,3913,41,170,23,5.523042888488077,100.5523681640625,2021,2
1322231110020011,11010,6757,33,5,2,5.528510525692797,100.5633544921875,2021,2
1322231110020013,30427,20081,27,7,2,5.523042888488077,100.5633544921875,2021,2
1322231110020020,18761,6644,34,114,42,5.517575200830633,100.546875,2021,2
1322231110020021,13533,8071,31,101,34,5.517575200830633,100.5523681640625,2021,2
1322231110020022,12698,5518,36,204,34,5.512107462769793,100.546875,2021,2
1322231110020023,16874,6827,29,33,22,5.512107462769793,100.5523681640625,2021,2
1322231110020030,26807,18224,28,85,21,5.517575200830633,100.557861328125,2021,2
1322231110020031,47046,23044,24,2,2,5.517575200830633,100.5633544921875,2021,2
1322231110020032,42575,16546,35,25,3,5.512107462769793,100.557861328125,2021,2
1322231110020033,1056,1002,38,1,1,5.512107462769793,100.5633544921875,2021,2
1322231110020111,45805,19550,19,1,1,5.528510525692797,100.5853271484375,2021,2
1322231110020113,8116,2482,44,5,4,5.523042888488077,100.5853271484375,2021,2
1322231110020200,16603,8881,29,49,29,5.5066396743548855,100.546875,2021,2
1322231110020201,5526,640,43,9,4,5.5066396743548855,100.5523681640625,2021,2
1322231110020202,12642,6622,41,42,12,5.501171835635241,100.546875,2021,2
1322231110020220,12229,5762,58,19,4,5.495703946660199,100.546875,2021,2
1322231110020222,4114,348,45,3,3,5.490236007479092,100.546875,2021,2
1322231110020300,30548,3190,53,3,2,5.5066396743548855,100.56884765625,2021,2
1322231110020301,15626,2449,29,3,1,5.5066396743548855,100.5743408203125,2021,2
1322231110020303,5825,311,34,19,1,5.501171835635241,100.5743408203125,2021,2
1322231110020311,16140,3929,27,3,3,5.5066396743548855,100.5853271484375,2021,2
1322231110020312,3534,907,41,14,1,5.501171835635241,100.579833984375,2021,2
1322231110020321,394,612,88,3,3,5.495703946660199,100.5743408203125,2021,2
1322231110020330,11685,402,30,1,1,5.495703946660199,100.579833984375,2021,2
1322231110021023,5619,3850,26,17,1,5.512107462769793,100.5963134765625,2021,2
1322231110021200,25286,8623,29,30,9,5.5066396743548855,100.5908203125,2021,2
1322231110021201,15595,12424,22,3,1,5.5066396743548855,100.5963134765625,2021,2
1322231110021221,14371,1330,21,2,2,5.495703946660199,100.5963134765625,2021,2
1322231110021223,21582,13351,31,59,21,5.490236007479092,100.5963134765625,2021,2
1322231110022002,6131,1881,44,68,5,5.479299978696046,100.546875,2021,2
1322231110022003,6702,1447,37,22,11,5.479299978696046,100.5523681640625,2021,2
1322231110022013,379,1556,45,1,1,5.479299978696046,100.5633544921875,2021,2
1322231110022021,7148,1189,31,8,2,5.473831889192793,100.5523681640625,2021,2
1322231110022031,361,1027,35,1,1,5.473831889192793,100.5633544921875,2021,2
1322231110022033,2305,283,33,3,2,5.468363749680846,100.5633544921875,2021,2
1322231110022133,5944,1772,41,1,1,5.468363749680846,100.5853271484375,2021,2
1322231110022200,62610,6004,113,2,2,5.462895560209552,100.546875,2021,2
1322231110022202,23900,9471,40,3,3,5.4574273208282635,100.546875,2021,2
1322231110022203,7490,9011,42,2,1,5.4574273208282635,100.5523681640625,2021,2
1322231110022211,834,58,80,3,2,5.462895560209552,100.5633544921875,2021,2
1322231110022212,24215,10112,29,16,4,5.4574273208282635,100.557861328125,2021,2
1322231110022220,24167,8595,45,107,28,5.451959031586334,100.546875,2021,2
1322231110022221,37799,16347,26,3,3,5.451959031586334,100.5523681640625,2021,2
1322231110022222,16078,6792,72,38,20,5.446490692533115,100.546875,2021,2
1322231110022223,38237,11137,41,10,4,5.446490692533115,100.5523681640625,2021,2
1322231110022230,2999,15531,33,1,1,5.451959031586334,100.557861328125,2021,2
1322231110022232,27286,15582,37,37,19,5.446490692533115,100.557861328125,2021,2
1322231110022233,12210,5187,51,46,5,5.446490692533115,100.5633544921875,2021,2
1322231110022302,707,30,89,2,1,5.4574273208282635,100.56884765625,2021,2
1322231110022303,17919,13142,24,2,2,5.4574273208282635,100.5743408203125,2021,2
1322231110023001,9986,25425,33,6,4,5.484768018141261,100.5963134765625,2021,2
1322231110023002,50887,5996,18,1,1,5.479299978696046,100.5908203125,2021,2
1322231110200000,13598,5510,22,7,5,5.441022303717967,100.546875,2021,2
1322231110200001,25832,13803,49,15,7,5.441022303717967,100.5523681640625,2021,2
1322231110200002,21993,14054,35,36,24,5.435553865190249,100.546875,2021,2
1322231110200003,39540,13076,26,11,7,5.435553865190249,100.5523681640625,2021,2
1322231110200010,23640,7394,23,3,3,5.441022303717967,100.557861328125,2021,2
1322231110200011,18928,2412,24,7,5,5.441022303717967,100.5633544921875,2021,2
1322231110200013,19248,18973,36,1,1,5.435553865190249,100.5633544921875,2021,2
1322231110200020,25367,17168,34,59,29,5.430085376999321,100.546875,2021,2
1322231110200021,23256,11907,28,97,27,5.430085376999321,100.5523681640625,2021,2
1322231110200022,23954,15807,30,57,29,5.424616839194547,100.546875,2021,2
1322231110200023,20661,8843,32,52,22,5.424616839194547,100.5523681640625,2021,2
1322231110200031,24326,15591,28,64,34,5.430085376999321,100.5633544921875,2021,2
1322231110200032,2622,2926,30,1,1,5.424616839194547,100.557861328125,2021,2
1322231110200033,17938,4724,37,4,4,5.424616839194547,100.5633544921875,2021,2
1322231110200102,11147,89,28,1,1,5.435553865190249,100.56884765625,2021,2
1322231110200103,15153,15794,176,5,5,5.435553865190249,100.5743408203125,2021,2
1322231110200110,10649,9534,40,9,1,5.441022303717967,100.579833984375,2021,2
1322231110200111,11421,3200,31,5,3,5.441022303717967,100.5853271484375,2021,2
1322231110200120,42583,19370,28,97,43,5.430085376999321,100.56884765625,2021,2
1322231110200121,51128,22473,31,84,18,5.430085376999321,100.5743408203125,2021,2
1322231110200122,6471,5451,24,3,2,5.424616839194547,100.56884765625,2021,2
1322231110200123,31491,17565,31,9,4,5.424616839194547,100.5743408203125,2021,2
1322231110200130,37312,15080,30,45,31,5.430085376999321,100.579833984375,2021,2
1322231110200131,33870,16490,35,81,44,5.430085376999321,100.5853271484375,2021,2
1322231110200132,32928,13688,35,23,11,5.424616839194547,100.579833984375,2021,2
1322231110200133,20582,9609,29,80,24,5.424616839194547,100.5853271484375,2021,2
1322231110200200,15200,11250,27,67,31,5.419148251825296,100.546875,2021,2
1322231110200201,14499,5274,62,41,13,5.419148251825296,100.5523681640625,2021,2
1322231110200202,25976,16886,28,37,27,5.413679614940935,100.546875,2021,2
1322231110200203,24631,13132,28,27,14,5.413679614940935,100.5523681640625,2021,2
1322231110200210,16914,10589,30,57,24,5.419148251825296,100.557861328125,2021,2
1322231110200211,20678,8118,29,32,16,5.419148251825296,100.5633544921875,2021,2
1322231110200212,25550,12475,30,60,25,5.413679614940935,100.557861328125,2021,2
1322231110200213,28232,15228,42,42,17,5.413679614940935,100.5633544921875,2021,2
1322231110200220,41446,27423,26,38,23,5.408210928590833,100.546875,2021,2
1322231110200221,21221,10920,28,37,18,5.408210928590833,100.5523681640625,2021,2
1322231110200222,52601,20336,29,24,13,5.402742192824366,100.546875,2021,2
1322231110200223,36647,19284,25,18,9,5.402742192824366,100.5523681640625,2021,2
1322231110200230,29797,12068,33,17,7,5.408210928590833,100.557861328125,2021,2
1322231110200231,25703,13327,27,37,14,5.408210928590833,100.5633544921875,2021,2
1322231110200232,20529,11917,28,55,24,5.402742192824366,100.557861328125,2021,2
1322231110200233,23718,13052,27,204,36,5.402742192824366,100.5633544921875,2021,2
1322231110200300,22634,15520,27,44,18,5.419148251825296,100.56884765625,2021,2
1322231110200302,5158,2645,38,3,3,5.413679614940935,100.56884765625,2021,2
1322231110200303,55024,24899,22,1,1,5.413679614940935,100.5743408203125,2021,2
1322231110200310,17710,5729,46,2,2,5.419148251825296,100.579833984375,2021,2
1322231110200311,25069,9238,57,33,18,5.419148251825296,100.5853271484375,2021,2
1322231110200312,38273,10124,21,3,2,5.413679614940935,100.579833984375,2021,2
1322231110200321,27385,10683,39,45,14,5.408210928590833,100.5743408203125,2021,2
1322231110200322,26234,8987,31,97,42,5.402742192824366,100.56884765625,2021,2
1322231110200323,21442,13821,33,32,14,5.402742192824366,100.5743408203125,2021,2
1322231110200330,17609,9223,33,30,11,5.408210928590833,100.579833984375,2021,2
1322231110200331,10236,2452,74,3,3,5.408210928590833,100.5853271484375,2021,2
1322231110200333,16396,15032,30,10,10,5.402742192824366,100.5853271484375,2021,2
1322231110201000,30620,19970,29,3,3,5.441022303717967,100.5908203125,2021,2
1322231110201002,45807,26914,26,43,18,5.435553865190249,100.5908203125,2021,2
1322231110201003,7647,918,61,7,4,5.435553865190249,100.5963134765625,2021,2
1322231110201020,17290,12667,32,46,23,5.430085376999321,100.5908203125,2021,2
1322231110201021,22297,7916,30,64,23,5.430085376999321,100.5963134765625,2021,2
1322231110201022,18279,14267,25,7,4,5.424616839194547,100.5908203125,2021,2
1322231110201023,19667,4131,30,9,7,5.424616839194547,100.5963134765625,2021,2
1322231110201200,18858,4245,47,28,7,5.419148251825296,100.5908203125,2021,2
1322231110201202,33946,7918,32,12,4,5.413679614940935,100.5908203125,2021,2
1322231110201220,29814,16064,31,95,18,5.408210928590833,100.5908203125,2021,2
1322231110201222,23964,9972,30,330,38,5.402742192824366,100.5908203125,2021,2
1322231110202000,36555,28512,32,4,4,5.397273407690907,100.546875,2021,2
1322231110202001,41569,15723,27,21,14,5.397273407690907,100.5523681640625,2021,2
1322231110202002,26367,8640,30,19,16,5.391804573239836,100.546875,2021,2
1322231110202003,17573,8882,39,33,19,5.391804573239836,100.5523681640625,2021,2
1322231110202010,24894,12115,26,51,21,5.397273407690907,100.557861328125,2021,2
1322231110202011,11483,6227,38,121,29,5.397273407690907,100.5633544921875,2021,2
1322231110202012,18835,15157,29,33,26,5.391804573239836,100.557861328125,2021,2
1322231110202013,14089,12408,32,110,45,5.391804573239836,100.5633544921875,2021,2
1322231110202020,21387,11137,38,41,22,5.386335689520529,100.546875,2021,2
1322231110202021,24950,2331,33,12,8,5.386335689520529,100.5523681640625,2021,2
1322231110202022,7508,2708,37,24,8,5.380866756582372,100.546875,2021,2
1322231110202023,20730,6161,37,41,17,5.380866756582372,100.5523681640625,2021,2
1322231110202030,18013,15636,28,11,9,5.386335689520529,100.557861328125,2021,2
1322231110202031,12519,3480,51,23,6,5.386335689520529,100.5633544921875,2021,2
1322231110202032,9115,2176,34,11,7,5.380866756582372,100.557861328125,2021,2
1322231110202033,28142,19827,30,7,4,5.380866756582372,100.5633544921875,2021,2
1322231110202100,16482,5709,32,62,31,5.397273407690907,100.56884765625,2021,2
1322231110202101,24672,10783,28,44,15,5.397273407690907,100.5743408203125,2021,2
1322231110202102,13633,5436,29,69,34,5.391804573239836,100.56884765625,2021,2
1322231110202103,13803,9058,33,33,11,5.391804573239836,100.5743408203125,2021,2
1322231110202110,15990,7485,29,27,12,5.397273407690907,100.579833984375,2021,2
1322231110202111,13958,5344,29,63,14,5.397273407690907,100.5853271484375,2021,2
1322231110202112,26715,5564,36,118,11,5.391804573239836,100.579833984375,2021,2
1322231110202120,15490,10854,44,30,25,5.386335689520529,100.56884765625,2021,2
1322231110202121,19085,13017,28,36,19,5.386335689520529,100.5743408203125,2021,2
1322231110202123,13911,11773,34,15,13,5.380866756582372,100.5743408203125,2021,2
1322231110202130,33462,12925,33,79,27,5.386335689520529,100.579833984375,2021,2
1322231110202132,22629,18163,26,4,3,5.380866756582372,100.579833984375,2021,2
1322231110202133,47250,7876,22,4,1,5.380866756582372,100.5853271484375,2021,2
1322231110202200,12567,10480,81,9,6,5.375397774474747,100.546875,2021,2
1322231110202201,28982,15365,31,94,62,5.375397774474747,100.5523681640625,2021,2
1322231110202202,18714,7681,29,18,12,5.369928743247041,100.546875,2021,2
1322231110202203,21445,13080,32,62,38,5.369928743247041,100.5523681640625,2021,2
1322231110202210,22095,10302,31,38,23,5.375397774474747,100.557861328125,2021,2
1322231110202211,14778,8646,32,271,49,5.375397774474747,100.5633544921875,2021,2
1322231110202212,29436,18350,29,27,16,5.369928743247041,100.557861328125,2021,2
1322231110202213,22305,8555,34,92,36,5.369928743247041,100.5633544921875,2021,2
1322231110202220,20271,7721,39,25,14,5.364459662948641,100.546875,2021,2
1322231110202221,34002,10556,27,24,9,5.364459662948641,100.5523681640625,2021,2
1322231110202222,30080,22406,29,18,9,5.358990533628941,100.546875,2021,2
1322231110202223,16726,4833,24,88,9,5.358990533628941,100.5523681640625,2021,2
1322231110202231,25302,9603,33,22,10,5.364459662948641,100.5633544921875,2021,2
1322231110202300,22083,8092,50,91,14,5.375397774474747,100.56884765625,2021,2
1322231110202301,11246,6318,35,45,15,5.375397774474747,100.5743408203125,2021,2
1322231110202302,19179,9747,42,124,38,5.369928743247041,100.56884765625,2021,2
1322231110202303,21359,8652,61,69,25,5.369928743247041,100.5743408203125,2021,2
1322231110202310,29133,9055,33,52,18,5.375397774474747,100.579833984375,2021,2
1322231110202312,35910,13918,31,88,36,5.369928743247041,100.579833984375,2021,2
1322231110202320,6209,1800,54,13,4,5.364459662948641,100.56884765625,2021,2
1322231110202321,13089,7509,32,124,12,5.364459662948641,100.5743408203125,2021,2
1322231110202330,39641,18597,33,32,13,5.364459662948641,100.579833984375,2021,2
1322231110202331,26217,12609,31,39,12,5.364459662948641,100.5853271484375,2021,2
1322231110202332,20301,4083,43,5,5,5.358990533628941,100.579833984375,2021,2
1322231110202333,14268,5537,39,78,18,5.358990533628941,100.5853271484375,2021,2
1322231110203000,15311,6651,30,37,14,5.397273407690907,100.5908203125,2021,2
1322231110203002,7333,3958,31,23,10,5.391804573239836,100.5908203125,2021,2
1322231110220000,17983,17800,25,6,4,5.3535213553373335,100.546875,2021,2
1322231110220001,9986,2382,30,8,2,5.3535213553373335,100.5523681640625,2021,2
1322231110220010,10830,1859,34,31,3,5.3535213553373335,100.557861328125,2021,2
1322231110220111,4614,190,27,1,1,5.3535213553373335,100.5853271484375,2021,2
1322231110220113,5781,958,22,1,1,5.348052128123212,100.5853271484375,2021,2
1322231110221202,3127,270,41,1,1,5.326174731029583,100.5908203125,2021,2
1322231110221220,1866,673,46,1,1,5.320705259943905,100.5908203125,2021,2
1322231110221221,1025,271,53,1,1,5.320705259943905,100.5963134765625,2021,2
1322231110222200,24211,6662,34,6,2,5.28788741401133,100.546875,2021,2
1322231110222212,55388,12620,23,19,3,5.2824176035807,100.557861328125,2021,2
1322231110222230,32154,8683,18,3,1,5.276947744869902,100.557861328125,2021,2
1322231112000200,2119,404,28,1,1,5.24412758148954,100.546875,2021,2
1322231112000201,6042,135,39,1,1,5.24412758148954,100.5523681640625,2021,2
1322231112000202,12939,2394,28,9,5,5.238657386201604,100.546875,2021,2
1322231112000203,16421,2207,63,24,5,5.238657386201604,100.5523681640625,2021,2
1322231112000212,16346,3704,27,2,1,5.238657386201604,100.557861328125,2021,2
1322231112000220,9467,7629,30,35,8,5.233187143028967,100.546875,2021,2
1322231112000221,11948,4367,91,26,5,5.233187143028967,100.5523681640625,2021,2
1322231112000222,19433,13206,27,18,5,5.227716852021077,100.546875,2021,2
1322231112000232,2483,565,38,1,1,5.227716852021077,100.557861328125,2021,2
1322231112001000,65482,14861,28,1,1,5.266007882805496,100.5908203125,2021,2
1322231112001001,9118,19985,54,11,2,5.266007882805496,100.5963134765625,2021,2
1322231112001003,16483,7579,48,1,1,5.260537879550751,100.5963134765625,2021,2
1322231112001221,69772,37457,21,1,1,5.233187143028967,100.5963134765625,2021,2
1322231112002221,52500,20659,23,4,1,5.189423479732429,100.5523681640625,2021,2
1322231112002222,16047,2843,25,1,1,5.183952807822733,100.546875,2021,2
1322231112002223,55973,10778,23,3,3,5.183952807822733,100.5523681640625,2021,2
1322231112002311,10881,984,33,1,1,5.200364681183477,100.5853271484375,2021,2
1322231112002333,60991,16813,25,2,1,5.183952807822733,100.5853271484375,2021,2
1322231112003003,8987,1687,39,3,1,5.216776126697314,100.5963134765625,2021,2
1322231112003200,14204,2323,30,1,1,5.200364681183477,100.5908203125,2021,2
1322231112003220,32738,2888,19,1,1,5.189423479732429,100.5908203125,2021,2
1322231112003223,27840,2872,24,1,1,5.183952807822733,100.5963134765625,2021,2
1322231112020000,23002,15490,33,24,6,5.178482088522875,100.546875,2021,2
1322231112020001,3610,6226,26,2,1,5.178482088522875,100.5523681640625,2021,2
1322231112020002,21464,9489,31,87,5,5.17301132188232,100.546875,2021,2
1322231112020113,23886,2209,22,1,1,5.17301132188232,100.5853271484375,2021,2
1322231112020222,15759,3325,28,4,1,5.140185730654676,100.546875,2021,2
1322231112020223,16930,2247,35,1,1,5.140185730654676,100.5523681640625,2021,2
1322231112020310,7890,6130,37,8,3,5.156598738411155,100.579833984375,2021,2
1322231112020312,22562,1818,28,28,4,5.151127782902507,100.579833984375,2021,2
1322231112020313,16517,3356,25,1,1,5.151127782902507,100.5853271484375,2021,2
1322231112020331,9629,7028,30,14,7,5.145656780300522,100.5853271484375,2021,2
1322231112020333,42882,19504,32,10,8,5.140185730654676,100.5853271484375,2021,2
1322231112021000,48817,12676,24,1,1,5.178482088522875,100.5908203125,2021,2
1322231112021001,25049,7345,21,2,1,5.178482088522875,100.5963134765625,2021,2
1322231112021003,35206,3280,33,1,1,5.17301132188232,100.5963134765625,2021,2
1322231112021020,1254,290,54,1,1,5.167540507950535,100.5908203125,2021,2
1322231112021200,10527,2758,28,1,1,5.156598738411155,100.5908203125,2021,2
1322231112021202,10184,5797,22,1,1,5.151127782902507,100.5908203125,2021,2
1322231112021220,13591,5457,33,75,5,5.145656780300522,100.5908203125,2021,2
1322231112021222,31924,9512,27,9,7,5.140185730654676,100.5908203125,2021,2
1322231112021223,2903,3379,29,7,3,5.140185730654676,100.5963134765625,2021,2
1322231112022000,17884,9553,26,3,1,5.134714634014452,100.546875,2021,2
1322231112022001,9165,4804,29,3,1,5.134714634014452,100.5523681640625,2021,2
1322231112022021,14260,3511,21,1,1,5.123772299948801,100.5523681640625,2021,2
1322231112022022,15982,41749,29,2,2,5.118301062622345,100.546875,2021,2
1322231112022023,3256,374,33,4,1,5.118301062622345,100.5523681640625,2021,2
1322231112022030,4307,1814,34,16,4,5.123772299948801,100.557861328125,2021,2
1322231112022031,1224,1710,40,1,1,5.123772299948801,100.5633544921875,2021,2
1322231112022032,7738,1977,44,26,6,5.118301062622345,100.557861328125,2021,2
1322231112022100,1340,904,66,1,1,5.134714634014452,100.56884765625,2021,2
1322231112022101,2831,189,156,5,1,5.134714634014452,100.5743408203125,2021,2
1322231112022102,10155,1475,31,34,7,5.1292434904293325,100.56884765625,2021,2
1322231112022103,3709,1276,42,11,1,5.1292434904293325,100.5743408203125,2021,2
1322231112022111,14761,3337,25,8,5,5.134714634014452,100.5853271484375,2021,2
1322231112022121,2571,2741,25,1,1,5.123772299948801,100.5743408203125,2021,2
1322231112022200,11135,321,35,3,1,5.112829778499454,100.546875,2021,2
1322231112022201,9959,4008,27,1,1,5.112829778499454,100.5523681640625,2021,2
1322231112022202,50955,17990,23,5,2,5.107358447629617,100.546875,2021,2
1322231112022212,26152,11664,24,2,2,5.107358447629617,100.557861328125,2021,2
1322231112023000,7076,4745,55,1,1,5.134714634014452,100.5908203125,2021,2
1322231100313113,18519,2954,26,51,23,5.391804573239836,100.1898193359375,2021,3
1322231100313131,33088,4210,28,2,2,5.386335689520529,100.1898193359375,2021,3
1322231100331131,7405,797,50,1,1,5.3425828520359735,100.1898193359375,2021,3
1322231100333111,82192,17915,23,1,1,5.3097661719436795,100.1898193359375,2021,3
1322231100333311,28920,10312,28,32,9,5.28788741401133,100.1898193359375,2021,3
1322231100333313,33224,6991,30,6,4,5.2824176035807,100.1898193359375,2021,3
1322231101001333,12756,3693,27,1,1,5.577716982024742,100.2777099609375,2021,3
1322231101011032,4383,1414,28,6,3,5.599585195716323,100.338134765625,2021,3
1322231101011133,37990,18795,21,1,1,5.599585195716323,100.3656005859375,2021,3
1322231101011210,4744,4636,29,5,3,5.594118218884791,100.338134765625,2021,3
1322231101011212,5579,2093,29,1,1,5.588651190959485,100.338134765625,2021,3
1322231101011230,7850,2707,35,47,13,5.583184111989701,100.338134765625,2021,3
1322231101011231,4894,1611,43,32,4,5.583184111989701,100.3436279296875,2021,3
1322231101011232,7720,3069,40,4,3,5.577716982024742,100.338134765625,2021,3
1322231101011312,14440,5686,51,3,3,5.588651190959485,100.360107421875,2021,3
1322231101011313,5282,24709,30,12,3,5.588651190959485,100.3656005859375,2021,3
1322231101011320,14463,5869,52,1,1,5.583184111989701,100.34912109375,2021,3
1322231101011321,29498,5849,22,4,3,5.583184111989701,100.3546142578125,2021,3
1322231101011322,32893,30410,28,3,1,5.577716982024742,100.34912109375,2021,3
1322231101011323,1989,2215,31,6,1,5.577716982024742,100.3546142578125,2021,3
1322231101011330,1261,4779,30,7,2,5.583184111989701,100.360107421875,2021,3
1322231101011332,11547,3548,19,4,2,5.577716982024742,100.360107421875,2021,3
1322231101011333,10300,3992,41,9,5,5.577716982024742,100.3656005859375,2021,3
1322231101012212,676,7383,27,1,1,5.544913134097364,100.294189453125,2021,3
1322231101013010,6703,4555,46,4,2,5.572249801113908,100.338134765625,2021,3
1322231101013011,20530,6625,27,12,7,5.572249801113908,100.3436279296875,2021,3
1322231101013100,26113,11488,29,62,13,5.572249801113908,100.34912109375,2021,3
1322231101013101,18476,11983,23,7,2,5.572249801113908,100.3546142578125,2021,3
1322231101013103,10871,552,25,2,2,5.566782569306505,100.3546142578125,2021,3
1322231101013110,20964,4726,30,13,5,5.572249801113908,100.360107421875,2021,3
1322231101013111,18150,8002,29,2,1,5.572249801113908,100.3656005859375,2021,3
1322231101013112,12175,5120,30,6,3,5.566782569306505,100.360107421875,2021,3
1322231101013113,34846,12362,28,74,4,5.566782569306505,100.3656005859375,2021,3
1322231101013130,3338,310,42,1,1,5.561315286651837,100.360107421875,2021,3
1322231101013131,15041,7197,24,56,7,5.561315286651837,100.3656005859375,2021,3
1322231101013132,63310,15896,24,4,2,5.555847953199218,100.360107421875,2021,3
1322231101013311,11955,5691,25,11,4,5.550380568997955,100.3656005859375,2021,3
1322231101013313,4237,6533,26,3,1,5.544913134097364,100.3656005859375,2021,3
1322231101022133,93037,25816,26,3,3,5.468363749680846,100.2337646484375,2021,3
1322231101022210,34013,16383,32,44,27,5.462895560209552,100.206298828125,2021,3
1322231101022211,39538,17793,26,28,10,5.462895560209552,100.2117919921875,2021,3
1322231101022212,16369,8559,33,49,22,5.4574273208282635,100.206298828125,2021,3
1322231101022213,26769,11808,31,75,11,5.4574273208282635,100.2117919921875,2021,3
1322231101022231,57531,5054,30,3,2,5.451959031586334,100.2117919921875,2021,3
1322231101022232,66989,35758,25,1,1,5.446490692533115,100.206298828125,2021,3
1322231101022300,56632,6988,32,14,8,5.462895560209552,100.21728515625,2021,3
1322231101022302,140373,25668,62,1,1,5.4574273208282635,100.21728515625,2021,3
1322231101023003,27671,54211,22,1,1,5.479299978696046,100.2447509765625,2021,3
1322231101023010,126694,28665,27,2,2,5.484768018141261,100.250244140625,2021,3
1322231101023011,183035,38923,24,1,1,5.484768018141261,100.2557373046875,2021,3
1322231101023012,46878,12900,59,65,27,5.479299978696046,100.250244140625,2021,3
1322231101023013,31935,34249,21,1,1,5.479299978696046,100.2557373046875,2021,3
1322231101023020,26575,20637,21,12,8,5.473831889192793,100.2392578125,2021,3
1322231101023021,31820,19528,26,89,22,5.473831889192793,100.2447509765625,2021,3
1322231101023022,43645,14658,26,31,8,5.468363749680846,100.2392578125,2021,3
1322231101023023,28121,9422,27,25,13,5.468363749680846,100.2447509765625,2021,3
1322231101023030,30183,8437,27,25,5,5.473831889192793,100.250244140625,2021,3
1322231101023102,41461,23598,19,2,2,5.479299978696046,100.26123046875,2021,3
1322231101023103,54435,26595,20,17,7,5.479299978696046,100.2667236328125,2021,3
1322231101023112,30398,20601,30,10,4,5.479299978696046,100.272216796875,2021,3
1322231101023130,23204,6388,39,64,22,5.473831889192793,100.272216796875,2021,3
1322231101023131,53277,11600,50,2,2,5.473831889192793,100.2777099609375,2021,3
1322231101023132,30548,7578,23,28,11,5.468363749680846,100.272216796875,2021,3
1322231101023133,26254,10369,28,61,17,5.468363749680846,100.2777099609375,2021,3
1322231101023310,56280,21872,25,11,3,5.462895560209552,100.272216796875,2021,3
1322231101023311,15616,8580,29,52,21,5.462895560209552,100.2777099609375,2021,3
1322231101023313,33454,11140,25,41,14,5.4574273208282635,100.2777099609375,2021,3
1322231101030100,559,4728,38,1,1,5.528510525692797,100.30517578125,2021,3
1322231101030103,617,10284,19,1,1,5.523042888488077,100.3106689453125,2021,3
1322231101030121,7422,9958,27,1,1,5.517575200830633,100.3106689453125,2021,3
1322231101032022,27001,13885,30,49,18,5.468363749680846,100.283203125,2021,3
1322231101032023,41893,19395,30,96,32,5.468363749680846,100.2886962890625,2021,3
1322231101032032,44261,15709,37,17,8,5.468363749680846,100.294189453125,2021,3
1322231101032033,27012,19751,25,14,10,5.468363749680846,100.2996826171875,2021,3
1322231101032122,32983,14085,28,10,6,5.468363749680846,100.30517578125,2021,3
1322231101032200,23540,11013,31,32,16,5.462895560209552,100.283203125,2021,3
1322231101032201,25502,9035,26,35,15,5.462895560209552,100.2886962890625,2021,3
1322231101032202,28637,8059,26,29,10,5.4574273208282635,100.283203125,2021,3
1322231101032203,47296,12472,27,16,10,5.4574273208282635,100.2886962890625,2021,3
1322231101032210,49219,11209,25,12,5,5.462895560209552,100.294189453125,2021,3
1322231101032211,36561,17745,52,75,22,5.462895560209552,100.2996826171875,2021,3
1322231101032212,13955,6585,29,26,12,5.4574273208282635,100.294189453125,2021,3
